"id","zpid","name","address","city","state","zip_code","phone","verified","yelp_rating","google_rating","price_range","cuisine_type","website","hours","confidence_score","last_updated","created_at","yelp_id","google_place_id","foursquare_id","latitude","longitude","special_hours","yelp_review_count","google_review_count","google_maps_url","primary_photo_url","menu_url","vibe_attributes","review_excerpts","is_verified","data_confidence","verification_sources","last_quality_check","rating_trend","is_trending","social_buzz_score","optimal_visit_times","popular_dishes","recent_mentions","is_new_opening","last_verified_at","updated_at","elite_category","elite_search_term"
1506,yelp_V99eyEx0LkF6KxZKbmZTgg,Sogno Toscano - The Grove,"189 The Grove Dr",Los Angeles,CA,"90036",+13238799443,true,4.6,,,"Italian, Salad, Cocktail Bars",https://www.yelp.com/biz/sogno-toscano-the-grove-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:15.674 -0700,2025-07-12 16:15:15.674 -0700,V99eyEx0LkF6KxZKbmZTgg,,,34.07134,-118.35687,"",80,,,https://s3-media0.fl.yelpcdn.com/bphoto/c6TGZGLQsQO6XmiBAl62Sg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:15.674 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:15.674 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1507,yelp_L3RfHoKMdO4D1jRvE8X6bA,"7455 SUSHI by Roshi","7455 Melrose Ave",Los Angeles,CA,"90046",+13238799616,true,4.6,,,Sushi Bars,https://www.yelp.com/biz/7455-sushi-by-roshi-los-angeles-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:15.828 -0700,2025-07-12 16:15:15.828 -0700,L3RfHoKMdO4D1jRvE8X6bA,,,34.083852,-118.352515,"",53,,,https://s3-media0.fl.yelpcdn.com/bphoto/mI-0yYe2CgC_KkiDOlovvQ/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:15.828 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:15.828 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1509,yelp_2qSmn2OicwNhI01ey3XkSQ,Florence Osteria & Piano Bar,"8265 Beverly Blvd",Los Angeles,CA,"90048",+13234132213,true,4.6,,,"Italian, Steakhouses, Wine Bars",https://www.yelp.com/biz/florence-osteria-and-piano-bar-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:16.146 -0700,2025-07-12 16:15:16.146 -0700,"2qSmn2OicwNhI01ey3XkSQ",,,34.076242977673495,-118.3695848,"",99,,,https://s3-media0.fl.yelpcdn.com/bphoto/dMx59oenCnq5OhVYRd4fbA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:16.146 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:16.146 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1511,yelp_tV5lrb2u44UvNHxaU88X7A,Pobres Tacos,"5985 W Pico Blvd",Los Angeles,CA,"90035",+13109939515,true,4.6,,,Tacos,https://www.yelp.com/biz/pobres-tacos-los-angeles-3?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:16.445 -0700,2025-07-12 16:15:16.445 -0700,tV5lrb2u44UvNHxaU88X7A,,,34.0525401000022,-118.37055770450218,"",67,,,https://s3-media0.fl.yelpcdn.com/bphoto/kCQ1x7A4kKwJxY07dJRcjg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:16.445 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:16.445 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1514,yelp_jmdYPZIJ6ehE1glYWSLNrg,Ettore,"6333 W 3rd St Ste 120",Los Angeles,CA,"90036",+13233861222,true,4.6,,,"Italian, Wine Tasting Room",https://www.yelp.com/biz/ettore-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:16.909 -0700,2025-07-12 16:15:16.909 -0700,jmdYPZIJ6ehE1glYWSLNrg,,,34.07156544474052,-118.3607587400697,"",53,,,https://s3-media0.fl.yelpcdn.com/bphoto/VSd28QwaQG9BefjuF-WYsA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:16.909 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:16.909 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1519,yelp_clXt3YuTQvj_QlAU0FINog,Nagahasu By Sushi Yu/Mi,"8103 1/2 Beverly Blvd",Los Angeles,CA,"90048",+13234529001,true,4.5,,,"Sushi Bars, Ramen",https://www.yelp.com/biz/nagahasu-by-sushi-yu-mi-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:17.668 -0700,2025-07-12 16:15:17.668 -0700,clXt3YuTQvj_QlAU0FINog,,,34.07625,-118.3661,"",52,,,https://s3-media0.fl.yelpcdn.com/bphoto/mL7hkweYGwZ9izhU9Al6sA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:17.668 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:17.668 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1521,yelp_lfYZj35tFbnHwgLFyPTKqQ,La Cocinita,"4379 W Pico Blvd",Los Angeles,CA,"90019",+13239371249,true,4.5,,$,"Mexican, Salvadoran, Soup",https://www.yelp.com/biz/la-cocinita-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:17.983 -0700,2025-07-12 16:15:17.983 -0700,lfYZj35tFbnHwgLFyPTKqQ,,,34.0482851,-118.3303905,"",62,,,https://s3-media0.fl.yelpcdn.com/bphoto/BOvcVS7XAbixb4Q41CMeSQ/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:17.983 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:17.983 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1557,yelp_mG54h7CEp40dLGAXVu6Z8g,Castanea Sicilian Cafe,"1307 Ocean Front Walk",Los Angeles,CA,"90291",+13103090537,true,4.8,,,"Coffee & Tea, Sicilian, Gelato",https://www.yelp.com/biz/castanea-sicilian-cafe-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:36.606 -0700,2025-07-12 16:15:36.606 -0700,mG54h7CEp40dLGAXVu6Z8g,,,33.98834030168869,-118.4746798,"",52,,,https://s3-media0.fl.yelpcdn.com/bphoto/ujGPv5mvYwq14ssIewjO1A/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:36.606 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:36.606 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1574,yelp_zPvdnGQUP3ZBE0UaJhlhwg,SoCal Vibes Abbot Kinney,"1522 Abbot Kinney Blvd",Los Angeles,CA,"90291",+14246887634,true,4.6,,$$,"Bars, New American, Breweries",https://www.yelp.com/biz/socal-vibes-abbot-kinney-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:39.224 -0700,2025-07-12 16:15:39.224 -0700,zPvdnGQUP3ZBE0UaJhlhwg,,,33.98988785142313,-118.4641958,"",84,,,https://s3-media0.fl.yelpcdn.com/bphoto/Ic5UgS0Zk0WZuug0w6BvVg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:39.224 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:39.224 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1582,yelp_RRBx1fD9KFVOHS0qkSOS4g,New Bootleg Taco Stand on Venice,"225 Lincoln Blvd",Los Angeles,CA,"90291","",true,4.5,,$,"Tacos, Street Vendors",https://www.yelp.com/biz/new-bootleg-taco-stand-on-venice-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:40.528 -0700,2025-07-12 16:15:40.528 -0700,RRBx1fD9KFVOHS0qkSOS4g,,,34.001126,-118.469817,"",88,,,https://s3-media0.fl.yelpcdn.com/bphoto/Up9Evsj1UpNj2dyDUVh80g/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:40.528 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:40.528 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1626,yelp_s3rx432KHynAbUhFSU-4QA,Saijo - Los Angeles - Culver City,"12473 Washington Blvd",Los Angeles,CA,"90066",+14244797977,true,4.5,,,"Japanese, Sushi Bars",https://www.yelp.com/biz/saijo-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:59.863 -0700,2025-07-12 16:15:59.863 -0700,s3rx432KHynAbUhFSU-4QA,,,33.99704,-118.4304732,"",54,,,https://s3-media0.fl.yelpcdn.com/bphoto/ZleYN-VPa6PRh4DZeQJVyA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:59.863 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:59.863 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1670,yelp_drYIFWc8kJ4Eabi0g4YdMg,Ayur Ras Healing Foods,"",Los Angeles,CA,"90034",+18055014696,true,4.9,,$$$,"Food Delivery Services, Indian, Caterers",https://www.yelp.com/biz/ayur-ras-healing-foods-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:34.549 -0700,2025-07-12 16:16:34.549 -0700,drYIFWc8kJ4Eabi0g4YdMg,,,34.0324632253177,-118.395862877369,"",81,,,https://s3-media0.fl.yelpcdn.com/bphoto/lh16ldZ09XOOLIuhm3E-qw/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:16:34.549 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:34.549 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1674,yelp_pkfizSmxGlsPxUjhKSEbfA,Señorita's Tamales,Palms Blvd National Blvd,Los Angeles,CA,"90034",+17173826253,true,4.7,,$,"Caterers, Vegan, Mexican",https://www.yelp.com/biz/se%C3%B1oritas-tamales-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:35.229 -0700,2025-07-12 16:16:35.229 -0700,pkfizSmxGlsPxUjhKSEbfA,,,34.0301138864681,-118.402745592313,"",55,,,https://s3-media0.fl.yelpcdn.com/bphoto/dyfvDyYpA25yw44zI1iPdg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:16:35.229 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:35.229 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1678,yelp_6eyK-SGFumxOiG7VfMGL-A,Milla Chocolates,"9414 Venice Blvd",Los Angeles,CA,"90232",+13108761021,true,4.6,,$$,"Chocolatiers & Shops, Coffee & Tea, Cafes",https://www.yelp.com/biz/milla-chocolates-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:35.973 -0700,2025-07-12 16:16:35.973 -0700,"6eyK-SGFumxOiG7VfMGL-A",,,34.02503,-118.39512,"",71,,,https://s3-media0.fl.yelpcdn.com/bphoto/PQiuBlxjqsidnGtEyvQjJA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:16:35.973 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:35.973 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1686,yelp_IY6-nRMpcygKVp2kOn63ww,Angelicas Cemitas Originales,"10113 Venice Blvd",Los Angeles,CA,"90034",+12139094027,true,4.5,,$,"Mexican, Food Trucks",https://www.yelp.com/biz/angelicas-cemitas-originales-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:16:37.338 -0700,2025-07-12 16:16:37.338 -0700,IY6-nRMpcygKVp2kOn63ww,,,34.02211148853409,-118.40179845072991,"",55,,,https://s3-media0.fl.yelpcdn.com/bphoto/rv9MaaAUZfF_L0Nm-zB-LQ/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:16:37.338 -0700,,false,0.00,"",{},0,false,2025-07-12 16:16:37.338 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1789,yelp_uo1H9qWxdJoC3M7_ZyTXvQ,Viet Tapas Bar,"1661 Colorado Blvd",Los Angeles,CA,"90041",+12135891491,true,4.9,,,Tapas Bars,https://www.yelp.com/biz/viet-tapas-bar-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:17:13.116 -0700,2025-07-12 16:17:13.116 -0700,uo1H9qWxdJoC3M7_ZyTXvQ,,,34.13966,-118.202614,"",82,,,https://s3-media0.fl.yelpcdn.com/bphoto/NI8jOin4PD60AmyjdZxRSg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:17:13.116 -0700,,false,0.00,"",{},0,false,2025-07-12 16:17:13.116 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1806,yelp_aM-R9FfyQKL94swjl0UlAA,Fish On Rice,"2108 Colorado Blvd",Los Angeles,CA,"90041",+13234746786,true,4.6,,$$,"Sushi Bars, Ramen",https://www.yelp.com/biz/fish-on-rice-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:17:15.893 -0700,2025-07-12 16:17:15.893 -0700,aM-R9FfyQKL94swjl0UlAA,,,34.138926736662356,-118.21240447461604,"",87,,,https://s3-media0.fl.yelpcdn.com/bphoto/9bJ9UqvMNIwEjs99KguaVQ/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:17:15.893 -0700,,false,0.00,"",{},0,false,2025-07-12 16:17:15.893 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
2112,yelp_tmSYMmwzKP8at7RFarpvPg,The Frankenstand,"",Los Angeles,CA,"90046",+18183984852,true,4.6,,$,"Food Stands, Vegan, Hot Dogs",https://www.yelp.com/biz/the-frankenstand-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:18:25.539 -0700,2025-07-12 16:18:25.539 -0700,tmSYMmwzKP8at7RFarpvPg,,,34.09716033935547,-118.35924530029295,"",80,,,https://s3-media0.fl.yelpcdn.com/bphoto/v9WLDXb0fsq96U9ZoVWHfg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:18:25.539 -0700,,false,0.00,"",{},0,false,2025-07-12 16:18:25.539 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
2116,yelp_6XIi_o_iWlfSpo-a5_FEfA,Tropical Fiyah,"1651 N La Brea Ave",Los Angeles,CA,"90028",+13233785605,true,4.6,,,Caribbean,https://www.yelp.com/biz/tropical-fiyah-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:18:26.179 -0700,2025-07-12 16:18:26.179 -0700,"6XIi_o_iWlfSpo-a5_FEfA",,,34.101413893665416,-118.34546842698292,"",34,,,https://s3-media0.fl.yelpcdn.com/bphoto/ZUoJRTFQPgO1pTYRxmQcNA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:18:26.179 -0700,,false,0.00,"",{},0,false,2025-07-12 16:18:26.179 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
2121,yelp_P9Y8vNMTchVmFnBwG5ag-A,Hollywood Falafel,"12431 Burbank Blvd",Los Angeles,CA,"91607",+17144574447,true,4.6,,,"Falafel, Vegan, Vegetarian",https://www.yelp.com/biz/hollywood-falafel-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:18:26.961 -0700,2025-07-12 16:18:26.961 -0700,P9Y8vNMTchVmFnBwG5ag-A,,,34.17240183,-118.40421183,"",38,,,https://s3-media0.fl.yelpcdn.com/bphoto/aDeZ5MJae5O4YvA47QktCg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:18:26.961 -0700,,false,0.00,"",{},0,false,2025-07-12 16:18:26.961 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
2122,yelp_3ncXvFOHyv4Kt3S2ZP13fw,Los Cuates Gourmet,"5424 Laurel Canyon Blvd",Los Angeles,CA,"91607",+18184529777,true,4.6,,,Mexican,https://www.yelp.com/biz/los-cuates-gourmet-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:18:27.116 -0700,2025-07-12 16:18:27.116 -0700,"3ncXvFOHyv4Kt3S2ZP13fw",,,34.16930250871328,-118.3959999,"",45,,,https://s3-media0.fl.yelpcdn.com/bphoto/LfiPM9-DzQDPYCSMxWyTJg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:18:27.116 -0700,,false,0.00,"",{},0,false,2025-07-12 16:18:27.116 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
2127,yelp_fAAL_N74QbQROiY4FG97oA,The Velvet Martini Lounge,"4349 Tujunga Ave",Los Angeles,CA,"91604",+18187690905,true,4.5,,,"Restaurants, Lounges, Piano Bars",https://www.yelp.com/biz/the-velvet-martini-lounge-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:18:27.880 -0700,2025-07-12 16:18:27.880 -0700,fAAL_N74QbQROiY4FG97oA,,,34.148838,-118.37929,"",82,,,https://s3-media0.fl.yelpcdn.com/bphoto/ZfIF5kdFru68Z-I81h9OtA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:18:27.880 -0700,,false,0.00,"",{},0,false,2025-07-12 16:18:27.880 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
2128,yelp_cE2e5xy2Fgux_7xxoteZkQ,Uoichiba Handroll Bar,"13722 Ventura Blvd",Los Angeles,CA,"91423",+18185100626,true,4.5,,,Sushi Bars,https://www.yelp.com/biz/uoichiba-handroll-bar-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:18:28.028 -0700,2025-07-12 16:18:28.028 -0700,cE2e5xy2Fgux_7xxoteZkQ,,,34.14798,-118.43197,"",43,,,https://s3-media0.fl.yelpcdn.com/bphoto/gbx4EwzPxnwKC9AN19oe0w/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:18:28.028 -0700,,false,0.00,"",{},0,false,2025-07-12 16:18:28.028 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
3324,yelp_zqaZS89CulZlPh4JLdeVkA,Drip Drop Café,"98 Thompson St",New York,NY,"10012",+19175226616,true,4.7,,$,"Coffee & Tea, Art Galleries, Breakfast & Brunch",https://www.yelp.com/biz/drip-drop-caf%C3%A9-new-york-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 20:53:42.838 -0700,2025-07-12 20:53:42.838 -0700,zqaZS89CulZlPh4JLdeVkA,,,40.725369,-74.001893,"",92,,,https://s3-media0.fl.yelpcdn.com/bphoto/hYHTy9qRdkx4ovHVU_OcLg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","[{""text"": ""Thank goodness I don't live nearby or else this would be a regular stop for me. The staff here is what makes the place great, alongside the fact that..."", ""user"": {""name"": ""Megan C."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/Vg00_pV3gOC6NSypQIU47g/o.jpg""}, ""rating"": 5, ""time_created"": ""2025-07-01 08:55:28""}, {""text"": ""Excellent variety of drinks with a superb selection of creative dessert latte options. The drinks will give you your caffeine fix and taste fantastic at the..."", ""user"": {""name"": ""Bonnie T."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/FByGAgKJqDWt8WpHpV2O6w/o.jpg""}, ""rating"": 5, ""time_created"": ""2025-05-20 16:43:30""}, {""text"": ""Loveeee. Reasonably priced even though I do still get upset for being charged to make my drink iced. The baristas are friendly and helpful. There's a..."", ""user"": {""name"": ""Amira A."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/AbMPas-lQ5oS_pFZcs-W1Q/o.jpg""}, ""rating"": 5, ""time_created"": ""2025-03-13 06:13:21""}]",true,0.9,{yelp},2025-07-12 20:53:42.838 -0700,,false,0.00,"",{},0,false,2025-07-12 20:53:42.838 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
3325,yelp_YC4TMYXMD-Ih5e0w6XfhFg,Chloe,"185 Bleecker St",New York,NY,"10012",+16467030920,true,4.7,,,"Vegan, Desserts, Vegetarian",https://www.yelp.com/biz/chloe-new-york-4?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 20:53:42.982 -0700,2025-07-12 20:53:42.982 -0700,YC4TMYXMD-Ih5e0w6XfhFg,,,40.72929928317003,-74.00084679999999,"",86,,,https://s3-media0.fl.yelpcdn.com/bphoto/M1lauMOFqwfU-pXRQjVCig/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","[{""text"": ""I understand the hype behind this place. My cousin, a NYC local, raved about their salads to me and brought me one of the spicy cashew upon arriving in..."", ""user"": {""name"": ""Taylor B."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/kFaiDnBc_appQkuHxvL3Ng/o.jpg""}, ""rating"": 5, ""time_created"": ""2025-06-30 17:15:21""}, {""text"": ""Was excited to see this place back in business under the original chef (Beatnic was not it lol). Ordered delivery to my office. Sadly the quinoa taco salad..."", ""user"": {""name"": ""Gab G."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/fFkAFDONaC7ATEKs202brg/o.jpg""}, ""rating"": 4, ""time_created"": ""2025-04-05 07:53:52""}, {""text"": ""For context, I'm not vegan nor vegetarian, but I do enjoy plant-based dishes! I remember trying chloe. a few years ago when it was BYCHLOE and loving the..."", ""user"": {""name"": ""Jamie P."", ""image_url"": ""https://s3-media0.fl.yelpcdn.com/photo/L9y4_mjz8hy-Yg0RB04a6Q/o.jpg""}, ""rating"": 5, ""time_created"": ""2025-03-25 08:06:11""}]",true,0.9,{yelp},2025-07-12 20:53:42.982 -0700,,false,0.00,"",{},0,false,2025-07-12 20:53:42.982 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
